date,price,price_diff,price_pct_change,Event,Description,Category
2020-05-20,34.76,1.6999999999999957,0.051421657592256365,,,
2020-05-21,34.78,0.020000000000003126,0.0005753739930955959,,,
2020-05-22,33.8,-0.980000000000004,-0.02817711328349637,,,
2020-05-26,33.95,0.15000000000000568,0.004437869822485396,,,
2020-05-27,32.73,-1.220000000000006,-0.035935198821796965,,,
2020-05-28,33.98,1.25,0.038191261839291224,,,
2020-05-29,34.15,0.1700000000000017,0.0050029429075928444,,,
2020-06-01,36.74,2.5900000000000034,0.0758418740849196,,,
2020-06-02,37.72,0.9799999999999969,0.02667392487751763,,,
2020-06-03,37.98,0.259999999999998,0.006892895015906619,,,
2020-06-04,38.41,0.4299999999999997,0.01132174828857302,,,
2020-06-05,41.0,2.5900000000000034,0.06743035667794861,,,
2020-06-08,39.66,-1.3400000000000034,-0.03268292682926832,,,
2020-06-09,40.45,0.7900000000000063,0.01991931417044901,,,
2020-06-10,41.18,0.7299999999999969,0.018046971569839254,,,
2020-06-11,37.76,-3.4200000000000017,-0.08305002428363284,,,
2020-06-12,38.54,0.7800000000000011,0.02065677966101709,,,
2020-06-15,39.44,0.8999999999999986,0.023352361183186288,,,
2020-06-16,40.75,1.3100000000000023,0.03321501014198791,,,
2020-06-17,40.47,-0.28000000000000114,-0.006871165644171784,,,
2020-06-18,41.75,1.2800000000000011,0.031628366691376364,,,
2020-06-19,42.33,0.5799999999999983,0.013892215568862332,,,
2020-06-22,43.2,0.8700000000000045,0.020552799433026347,,,
2020-06-23,42.72,-0.480000000000004,-0.011111111111111183,,,
2020-06-24,40.4,-2.3200000000000003,-0.054307116104868935,,,
2020-06-25,41.18,0.7800000000000011,0.019306930693069324,,,
2020-06-26,40.97,-0.21000000000000085,-0.005099562894609,,,
2020-06-29,41.58,0.6099999999999994,0.014888943129118815,,,
2020-06-30,41.64,0.060000000000002274,0.0014430014430015792,,,
2020-07-01,42.18,0.5399999999999991,0.012968299711815456,,,
2020-07-02,43.19,1.009999999999998,0.023944997629208098,,,
2020-07-03,42.92,-0.269999999999996,-0.006251447094234641,,,
2020-07-06,42.73,-0.19000000000000483,-0.004426840633737328,,,
2020-07-07,43.28,0.5500000000000043,0.012871518839223217,,,
2020-07-08,43.67,0.39000000000000057,0.00901109057301297,,,
2020-07-09,42.35,-1.3200000000000003,-0.030226700251889227,,,
2020-07-10,43.27,0.9200000000000017,0.021723730814639852,,,
2020-07-13,42.85,-0.4200000000000017,-0.00970649410677149,,,
2020-07-14,42.97,0.11999999999999744,0.0028004667444574416,,,
2020-07-15,43.96,0.990000000000002,0.023039329764952265,,,
2020-07-16,43.71,-0.25,-0.005686988171064611,,,
2020-07-17,43.53,-0.17999999999999972,-0.0041180507892930596,,,
2020-07-20,43.3,-0.23000000000000398,-0.0052837123822652154,,,
2020-07-21,44.31,1.0100000000000051,0.023325635103926157,,,
2020-07-22,43.98,-0.3300000000000054,-0.007447528774543133,,,
2020-07-23,42.96,-1.019999999999996,-0.023192360163710735,,,
2020-07-24,43.29,0.3299999999999983,0.007681564245810124,,,
2020-07-27,43.39,0.10000000000000142,0.002310002310002446,,,
2020-07-28,43.11,-0.28000000000000114,-0.006453099792578909,,,
2020-07-29,43.51,0.3999999999999986,0.00927858965437256,,,
2020-07-30,42.98,-0.5300000000000011,-0.012181107791312318,,,
2020-07-31,43.13,0.15000000000000568,0.003489995346672936,,,
2020-08-03,43.76,0.6299999999999955,0.014607002086714393,,,
2020-08-04,43.99,0.23000000000000398,0.0052559414990860365,,,
2020-08-05,44.92,0.9299999999999997,0.021141168447374348,,,
2020-08-06,45.04,0.11999999999999744,0.002671415850400649,,,
2020-08-07,44.07,-0.9699999999999989,-0.02153641207815271,,,
2020-08-10,44.19,0.11999999999999744,0.002722940776038074,,,
2020-08-11,43.68,-0.509999999999998,-0.011541072640868899,,,
2020-08-12,45.09,1.4100000000000037,0.03228021978021989,,,
2020-08-13,44.87,-0.22000000000000597,-0.004879130627633788,,,
2020-08-14,44.86,-0.00999999999999801,-0.00022286605749943789,,,
2020-08-17,44.91,0.04999999999999716,0.0011145786892554632,,,
2020-08-18,45.34,0.4300000000000068,0.009574704965486625,,,
2020-08-19,45.21,-0.13000000000000256,-0.0028672254080283066,,,
2020-08-20,44.56,-0.6499999999999986,-0.014377350143773504,,,
2020-08-21,43.94,-0.6200000000000045,-0.013913824057450674,,,
2020-08-24,44.43,0.490000000000002,0.011151570323167936,,,
2020-08-25,46.01,1.5799999999999983,0.03556155750618939,,,
2020-08-26,45.79,-0.21999999999999886,-0.004781569224081683,,,
2020-08-27,44.84,-0.9499999999999957,-0.020746887966804906,,,
2020-08-28,45.22,0.37999999999999545,0.008474576271186418,,,
2020-09-01,45.72,0.5,0.011057054400707589,,,
2020-09-02,42.7,-3.019999999999996,-0.06605424321959752,,,
2020-09-03,42.72,0.01999999999999602,0.0004683840749413193,,,
2020-09-04,41.1,-1.6199999999999974,-0.037921348314606695,,,
2020-09-07,40.67,-0.4299999999999997,-0.010462287104622825,,,
2020-09-08,38.53,-2.1400000000000006,-0.05261863781657239,,,
2020-09-09,39.98,1.4499999999999957,0.037633013236439083,,,
2020-09-10,39.27,-0.7099999999999937,-0.017758879439719655,,,
2020-09-11,38.8,-0.47000000000000597,-0.011968423733129785,,,
2020-09-14,38.57,-0.22999999999999687,-0.00592783505154626,,,
2020-09-15,39.54,0.9699999999999989,0.02514907959554047,,,
2020-09-16,41.23,1.6899999999999977,0.042741527567020654,,,
2020-09-17,42.35,1.1200000000000045,0.02716468590831922,,,
2020-09-18,42.16,-0.19000000000000483,-0.0044864226682409525,,,
2020-09-21,40.37,-1.7899999999999991,-0.04245730550284632,,,
2020-09-22,40.84,0.47000000000000597,0.011642308645033683,,,
2020-09-23,41.09,0.25,0.006121449559255643,,,
2020-09-24,41.24,0.14999999999999858,0.003650523241664594,,,
2020-09-25,40.91,-0.3300000000000054,-0.008001939864209606,,,
2020-09-28,41.59,0.6800000000000068,0.01662185284771467,,,
2020-09-29,40.33,-1.2600000000000051,-0.03029574416927161,,,
2020-09-30,40.3,-0.030000000000001137,-0.0007438631291842857,,,
2020-10-01,39.75,-0.5499999999999972,-0.013647642679900707,,,
2020-10-02,38.0,-1.75,-0.04402515723270439,,,
2020-10-05,39.78,1.7800000000000011,0.04684210526315802,,,
2020-10-06,41.27,1.490000000000002,0.03745600804424343,,,
2020-10-07,40.62,-0.6500000000000057,-0.015749939423310044,,,
2020-10-08,42.0,1.3800000000000026,0.033973412112260126,,,
2020-10-09,41.63,-0.36999999999999744,-0.008809523809523712,,,
2020-10-12,40.5,-1.1300000000000026,-0.02714388662022582,,,
2020-10-13,41.34,0.8400000000000034,0.020740740740740726,,,
2020-10-14,41.81,0.46999999999999886,0.011369134010643434,,,
2020-10-15,41.61,-0.20000000000000284,-0.0047835446065535026,,,
2020-10-16,41.34,-0.269999999999996,-0.006488824801730297,,,
2020-10-19,41.29,-0.05000000000000426,-0.0012094823415579325,,,
2020-10-20,41.62,0.3299999999999983,0.00799224993945269,,,
2020-10-21,40.09,-1.529999999999994,-0.036761172513214646,,,
2020-10-22,41.28,1.1899999999999977,0.02968321277126451,,,
2020-10-23,40.71,-0.5700000000000003,-0.01380813953488369,,,
2020-10-26,39.06,-1.6499999999999986,-0.040530582166543816,,,
2020-10-27,39.72,0.6599999999999966,0.016897081413210335,,,
2020-10-28,37.86,-1.8599999999999994,-0.04682779456193353,,,
2020-10-29,36.56,-1.2999999999999972,-0.03433703116745901,,,
2020-10-30,36.33,-0.23000000000000398,-0.006291028446389624,,,
2020-11-02,37.78,1.4500000000000028,0.03991191852463527,,,
2020-11-03,38.17,0.39000000000000057,0.010322922181048133,,,
2020-11-04,39.68,1.509999999999998,0.03955986376735643,,,
2020-11-05,39.47,-0.21000000000000085,-0.005292338709677491,,,
2020-11-06,38.08,-1.3900000000000006,-0.035216620217887074,,,
2020-11-09,40.93,2.8500000000000014,0.07484243697478998,,,
2020-11-10,42.25,1.3200000000000003,0.03225018323967754,,,
2020-11-11,42.5,0.25,0.00591715976331364,,,
2020-11-12,42.16,-0.3400000000000034,-0.008000000000000118,,,
2020-11-13,41.51,-0.6499999999999986,-0.015417457305502813,,,
2020-11-16,42.71,1.2000000000000028,0.02890869669959062,,,
2020-11-17,42.54,-0.1700000000000017,-0.003980332474830317,,,
2020-11-18,42.91,0.36999999999999744,0.008697696285848489,,,
2020-11-19,43.09,0.18000000000000682,0.004194826380797156,,,
2020-11-20,43.79,0.6999999999999957,0.016245068461359757,,,
2020-11-23,45.0,1.2100000000000009,0.027631879424526273,,,
2020-11-24,46.63,1.6300000000000026,0.03622222222222238,,,
2020-11-25,47.3,0.6699999999999946,0.014368432339695314,,,
2020-11-26,46.32,-0.9799999999999969,-0.020718816067653245,,,
2020-11-27,46.88,0.5600000000000023,0.012089810017271274,,,
2020-11-30,46.84,-0.03999999999999915,-0.0008532423208190698,,,
2020-12-01,47.03,0.18999999999999773,0.004056362083689091,,,
2020-12-02,47.8,0.769999999999996,0.016372528173506096,,,
2020-12-03,48.37,0.5700000000000003,0.01192468619246867,,,
2020-12-04,49.1,0.730000000000004,0.01509199917304116,,,
2020-12-07,48.63,-0.46999999999999886,-0.0095723014256619,,,
2020-12-08,48.84,0.21000000000000085,0.0043183220234424,,,
2020-12-09,48.81,-0.030000000000001137,-0.0006142506142506887,,,
2020-12-10,50.33,1.519999999999996,0.03114115959844277,,,
2020-12-11,50.01,-0.3200000000000003,-0.00635803695608983,,,
2020-12-14,50.27,0.2600000000000051,0.005198960207958514,,,
2020-12-15,50.77,0.5,0.009946290033817418,,,
2020-12-16,50.83,0.05999999999999517,0.0011818002757533197,,,
2020-12-17,51.2,0.37000000000000455,0.007279165846940883,,,
2020-12-18,52.17,0.9699999999999989,0.018945312499999867,,,
2020-12-21,50.61,-1.5600000000000023,-0.029902242668200185,,,
2020-12-22,49.88,-0.7299999999999969,-0.014424026872159601,,,
2020-12-23,51.05,1.1699999999999946,0.02345629510825975,,,
2020-12-24,50.88,-0.1699999999999946,-0.003330068560234989,,,
2020-12-28,50.88,0.0,0.0,,,
2020-12-29,50.44,-0.44000000000000483,-0.008647798742138502,,,
2020-12-30,50.74,0.30000000000000426,0.0059476605868358234,,,
2020-12-31,51.22,0.4799999999999969,0.009459992116673144,,,
2021-01-04,50.37,-0.8500000000000014,-0.016595080046856725,,,
2021-01-05,53.16,2.789999999999999,0.05539011316259668,,,
2021-01-06,53.8,0.6400000000000006,0.012039127163280705,,,
2021-01-07,53.7,-0.09999999999999432,-0.0018587360594793934,,,
2021-01-08,55.51,1.8099999999999952,0.03370577281191789,,,
2021-01-11,54.84,-0.6699999999999946,-0.012069897315798883,,,
2021-01-12,55.98,1.1399999999999935,0.020787746170678245,,,
2021-01-13,55.52,-0.45999999999999375,-0.00821722043586981,,,
2021-01-14,55.76,0.23999999999999488,0.004322766570605152,,,
2021-01-15,54.8,-0.9600000000000009,-0.017216642754662836,,,
2021-01-18,54.21,-0.5899999999999963,-0.010766423357664201,,,
2021-01-19,55.38,1.1700000000000017,0.021582733812949728,,,
2021-01-20,55.66,0.27999999999999403,0.0050559768869626875,,,
2021-01-21,55.68,0.020000000000003126,0.00035932446999642487,,,
2021-01-22,55.22,-0.46000000000000085,-0.008261494252873591,,,
2021-01-25,55.44,0.21999999999999886,0.003984063745019917,,,
2021-01-26,55.26,-0.17999999999999972,-0.0032467532467532756,,,
2021-01-27,55.07,-0.18999999999999773,-0.0034382917119073486,,,
2021-01-28,54.87,-0.20000000000000284,-0.003631741420010992,,,
2021-01-29,55.25,0.38000000000000256,0.006925460178603959,,,
2021-02-01,56.42,1.1700000000000017,0.021176470588235352,,,
2021-02-02,57.62,1.1999999999999957,0.021269053527118054,,,
2021-02-03,58.61,0.990000000000002,0.017181534189517622,,,
2021-02-04,58.98,0.36999999999999744,0.006312915884661319,,,
2021-02-05,59.48,0.5,0.008477449983045116,,,
2021-02-08,60.17,0.6900000000000048,0.011600537995965166,,,
2021-02-09,60.74,0.5700000000000003,0.009473159381751639,,,
2021-02-10,61.17,0.4299999999999997,0.007079354626275958,,,
2021-02-11,61.09,-0.0799999999999983,-0.0013078306359326497,,,
2021-02-12,62.47,1.3799999999999955,0.022589621869373078,,,
2021-02-15,63.58,1.1099999999999994,0.01776852889386915,,,
2021-02-16,63.96,0.38000000000000256,0.005976722239698029,,,
2021-02-17,65.02,1.0599999999999952,0.01657285803627251,,,
2021-02-18,64.09,-0.9299999999999926,-0.014303291294986087,,,
2021-02-19,62.84,-1.25,-0.01950382274925888,,,
2021-02-22,64.73,1.8900000000000006,0.03007638446849148,,,
2021-02-23,65.16,0.4299999999999926,0.006642978526185672,,,
2021-02-24,66.85,1.6899999999999977,0.025936157151626782,,,
2021-02-25,66.69,-0.1599999999999966,-0.0023934181002243093,,,
2021-02-26,65.86,-0.8299999999999983,-0.012445644024591362,,,
2021-03-01,64.56,-1.2999999999999972,-0.019738839963559074,,,
2021-03-02,63.17,-1.3900000000000006,-0.021530359355638184,,,
2021-03-03,64.7,1.5300000000000011,0.024220357764761724,,,
2021-03-04,67.32,2.6199999999999903,0.040494590417310405,,,
2021-03-05,69.95,2.6300000000000097,0.03906714200831862,,,
2021-03-08,68.0,-1.9500000000000028,-0.027877055039313814,,,
2021-03-09,67.03,-0.9699999999999989,-0.014264705882352957,,,
2021-03-10,67.53,0.5,0.0074593465612411425,,,
2021-03-11,69.34,1.8100000000000023,0.02680290241374217,,,
2021-03-12,68.87,-0.46999999999999886,-0.006778194404384208,,,
2021-03-15,68.78,-0.09000000000000341,-0.0013068099317555815,,,
2021-03-16,67.95,-0.8299999999999983,-0.012067461471357954,,,
2021-03-17,67.73,-0.21999999999999886,-0.0032376747608535705,,,
2021-03-18,62.11,-5.6200000000000045,-0.08297652443525771,,,
2021-03-19,64.0,1.8900000000000006,0.030429882466591618,,,
2021-03-22,63.89,-0.10999999999999943,-0.0017187499999999911,,,
2021-03-23,59.96,-3.9299999999999997,-0.0615119737048051,,,
2021-03-24,63.7,3.740000000000002,0.06237491661107408,,,
2021-03-25,61.21,-2.490000000000002,-0.03908948194662487,,,
2021-03-26,63.77,2.5600000000000023,0.04182323149812128,,,
2021-03-29,64.06,0.28999999999999915,0.004547592912027554,,,
2021-03-30,63.28,-0.7800000000000011,-0.012176084920387131,,,
2021-03-31,63.52,0.240000000000002,0.0037926675094817064,,,
2021-04-01,63.85,0.3299999999999983,0.005195214105793378,,,
2021-04-06,61.47,-2.3800000000000026,-0.03727486296006266,,,
2021-04-07,61.86,0.39000000000000057,0.006344558321132343,,,
2021-04-08,62.09,0.23000000000000398,0.003718073068218697,,,
2021-04-09,61.89,-0.20000000000000284,-0.0032211306168465903,,,
2021-04-12,62.38,0.490000000000002,0.00791727258038466,,,
2021-04-13,62.83,0.44999999999999574,0.0072138505931387265,,,
2021-04-14,66.11,3.280000000000001,0.05220436097405701,,,
2021-04-15,66.13,0.01999999999999602,0.00030252609287551024,,,
2021-04-16,65.98,-0.14999999999999147,-0.002268259488885427,,,
2021-04-19,66.54,0.5600000000000023,0.00848742043043349,,,
2021-04-20,65.34,-1.2000000000000028,-0.0180342651036971,,,
2021-04-21,64.02,-1.3200000000000074,-0.020202020202020332,,,
2021-04-22,65.07,1.0499999999999972,0.01640112464854737,,,
2021-04-23,65.75,0.6800000000000068,0.010450284309205582,,,
2021-04-26,65.5,-0.25,-0.0038022813688213253,,,
2021-04-27,66.25,0.75,0.011450381679389388,,,
2021-04-28,67.08,0.8299999999999983,0.012528301886792326,,,
2021-04-29,68.26,1.1800000000000068,0.017590936195587492,,,
2021-04-30,67.73,-0.5300000000000011,-0.007764430120128951,,,
2021-05-04,68.91,1.1799999999999926,0.017422117230178502,,,
2021-05-05,69.71,0.7999999999999972,0.011609345523146075,,,
2021-05-06,68.62,-1.0899999999999892,-0.015636207143881697,,,
2021-05-07,68.73,0.10999999999999943,0.0016030311862431645,,,
2021-05-10,68.61,-0.12000000000000455,-0.0017459624618071379,,,
2021-05-11,68.83,0.21999999999999886,0.00320652966039936,,,
2021-05-12,69.62,0.7900000000000063,0.011477553392416295,,,
2021-05-13,67.36,-2.260000000000005,-0.032461936225222754,,,
2021-05-14,69.24,1.8799999999999955,0.027909738717339705,,,
2021-05-17,69.62,0.38000000000000966,0.005488157134604377,,,
2021-05-18,69.01,-0.6099999999999994,-0.008761850043091046,,,
2021-05-19,66.88,-2.1300000000000097,-0.03086509201565002,,,
2021-05-20,65.18,-1.6999999999999886,-0.025418660287081174,,,
2021-05-21,66.72,1.539999999999992,0.023626879410862056,,,
2021-05-24,68.59,1.8700000000000045,0.028027577937649983,,,
2021-05-25,68.8,0.20999999999999375,0.0030616707974921997,,,
2021-05-26,68.93,0.13000000000000966,0.0018895348837211223,,,
2021-05-27,69.43,0.5,0.007253735673871997,,,
2021-05-28,69.36,-0.07000000000000739,-0.0010082097076192786,,,
2021-06-01,70.03,0.6700000000000017,0.009659746251441836,,,
2021-06-02,70.6,0.5699999999999932,0.008139368841924899,,,
2021-06-03,70.71,0.10999999999999943,0.001558073654390979,,,
2021-06-04,71.3,0.5900000000000034,0.00834394003676997,,,
2021-06-07,70.89,-0.4099999999999966,-0.0057503506311360475,,,
2021-06-08,71.39,0.5,0.007053180984624152,,,
2021-06-09,71.31,-0.0799999999999983,-0.0011206051267684813,,,
2021-06-10,71.65,0.3400000000000034,0.004767914738465828,,,
2021-06-11,72.05,0.3999999999999915,0.005582693649685888,,,
2021-06-14,72.27,0.21999999999999886,0.003053435114503733,,,
2021-06-15,73.38,1.1099999999999994,0.015359070153590615,,,
2021-06-16,73.88,0.5,0.0068138457345325865,,,
2021-06-17,72.92,-0.9599999999999937,-0.012994044396318238,,,
2021-06-18,73.1,0.1799999999999926,0.0024684585847503104,,,
2021-06-21,74.49,1.3900000000000006,0.019015047879616942,,,
2021-06-22,74.92,0.4300000000000068,0.005772586924419398,,,
2021-06-23,75.22,0.29999999999999716,0.004004271222637357,,,
2021-06-24,75.95,0.730000000000004,0.009704865727200307,,,
2021-06-25,76.45,0.5,0.006583278472679366,,,
2021-06-28,74.78,-1.6700000000000017,-0.02184434270765212,,,
2021-06-29,75.38,0.5999999999999943,0.008023535704733797,,,
2021-06-30,76.94,1.5600000000000023,0.020695144600689774,,,
2021-07-01,76.69,-0.25,-0.0032492851572654136,,,
2021-07-02,77.51,0.8200000000000074,0.010692397965836653,,,
2021-07-05,78.34,0.8299999999999983,0.010708295703780069,,,
2021-07-06,75.81,-2.530000000000001,-0.03229512381924948,,,
2021-07-07,74.31,-1.5,-0.019786307874950504,,,
2021-07-08,75.07,0.7599999999999909,0.010227425649306898,,,
2021-07-09,77.14,2.0700000000000074,0.027574264020247874,,,
2021-07-12,76.77,-0.37000000000000455,-0.0047964739434794845,,,
2021-07-13,77.5,0.730000000000004,0.00950892275628501,,,
2021-07-14,75.74,-1.7600000000000051,-0.022709677419354923,,,
2021-07-15,74.53,-1.2099999999999937,-0.015975706363876352,,,
2021-07-16,74.46,-0.07000000000000739,-0.0009392191064001576,,,
2021-07-19,69.33,-5.1299999999999955,-0.0688960515713134,,,
2021-07-20,70.03,0.7000000000000028,0.010096639261502949,,,
2021-07-21,72.54,2.510000000000005,0.03584178209338873,,,
2021-07-22,74.25,1.7099999999999937,0.023573200992555776,,,
2021-07-23,74.86,0.6099999999999994,0.00821548821548812,,,
2021-07-26,74.79,-0.06999999999999318,-0.0009350788137856281,,,
2021-07-27,74.87,0.0799999999999983,0.0010696617194811964,,,
2021-07-28,75.09,0.21999999999999886,0.002938426606117206,,,
2021-07-29,76.3,1.2099999999999937,0.01611399653748835,,,
2021-07-30,77.72,1.4200000000000017,0.018610747051114096,,,
2021-08-02,73.91,-3.8100000000000023,-0.049022130725681956,,,
2021-08-03,73.24,-0.6700000000000017,-0.009065079150317956,,,
2021-08-04,70.99,-2.25,-0.030720917531403602,,,
2021-08-05,72.14,1.1500000000000057,0.016199464713339884,,,
2021-08-06,71.02,-1.1200000000000045,-0.01552536734128096,,,
2021-08-09,69.65,-1.3699999999999903,-0.019290340749084645,,,
2021-08-10,71.14,1.4899999999999949,0.021392677674084704,,,
2021-08-11,71.99,0.8499999999999943,0.011948271014900147,,,
2021-08-12,71.79,-0.19999999999998863,-0.0027781636338378712,,,
2021-08-13,70.9,-0.8900000000000006,-0.012397269814737433,,,
2021-08-16,70.07,-0.8300000000000125,-0.01170662905500719,,,
2021-08-17,69.4,-0.6699999999999875,-0.009561866704723698,,,
2021-08-18,68.61,-0.7900000000000063,-0.011383285302593804,,,
2021-08-19,66.8,-1.8100000000000023,-0.026380994024194804,,,
2021-08-20,65.51,-1.289999999999992,-0.01931137724550891,,,
2021-08-23,69.07,3.559999999999988,0.0543428484200883,,,
2021-08-24,71.21,2.1400000000000006,0.03098306066309542,,,
2021-08-25,72.12,0.9100000000000108,0.012779104058418866,,,
2021-08-26,70.42,-1.7000000000000028,-0.023571824736550284,,,
2021-08-27,72.26,1.8400000000000034,0.02612894064186322,,,
2021-08-31,73.45,1.1899999999999977,0.016468308884583394,,,
2021-09-01,71.99,-1.460000000000008,-0.019877467665078363,,,
2021-09-02,73.56,1.5700000000000074,0.021808584525628616,,,
2021-09-03,73.07,-0.4900000000000091,-0.00666122892876575,,,
2021-09-06,72.43,-0.6399999999999864,-0.008758724510742888,,,
